SMILES	GABAAalpha	NMDA	O00222	O15303	P41594	Q13255	Q14416	Q14643	Q14831	Q14832	Q14833
Cc1ccc(-c2ccnc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)cn1					7.7	5.0					
Cc1ccc(-c2cn(CC(=O)N3CCN(c4ncccn4)CC3)c(-c3ccccc3)n2)cc1					7.172000000000001						
Cc1ccc(-c2cn3c(O)nc4c(CN(Cc5ccccc5)CC4)c3n2)cc1	6.03										
Cc1ccc(-c2csc3c2ncn(-c2ccc(Cl)cc2)c3=O)cc1						7.1					
Cc1ccc(-c2nc3c(CCN(C(=O)c4ccccc4)C3)o2)nc1					6.75						
Cc1ccc(-c2nc3c(ccc(O)c3CNC3CC3)[nH]2)cc1		5.85									
Cc1ccc(-c2nn(O)cc2C2CCNCC2)cc1	5.85										
Cc1ccc(-c2nn3c(=O)[nH]c4c(cc(Cl)cc4)n3c2=O)cc1	6.73										
Cc1ccc(-c2nn3c(=O)[nH]c4c(cccc4)n3c2=O)cc1	6.21										
Cc1ccc(-c2nnc3c4c(c(OCc5ncccc5)nn23)C2CCC4CC2)cc1	7.3149999999999995										
Cc1ccc(-c2nnc3c4c(cccc4)c(OCc4ncccc4)nn23)cc1	7.9775										
Cc1ccc(-c2noc(C)c2COc2ccc(C(=O)NC(C)C)cn2)c(F)c1	9.1										
Cc1ccc(-c2noc(C)c2COc2ccc(C(=O)NC(C)C)cn2)cc1	9.0										
Cc1ccc(-c2noc(C)c2COc2ccc(C(=O)NC3CCOCC3)cn2)cc1	9.05										
Cc1ccc(-n2ccc3c(sc4c3c(N(C)C)ccn4)c2=O)cc1					5.92	8.33					
Cc1ccc(-n2ccc3c(sc4c3c(N(C)C)ncn4)c2=O)cc1						8.172					
Cc1ccc(-n2ccc3c(sc4c3c(NC3CC3)ccn4)c2=O)cc1						8.01					
Cc1ccc(-n2ccc3c(sc4c3c(NC3CC3)ncn4)c2=O)cc1						7.921					
Cc1ccc(-n2cnc3c(sc4c3c(N(C)C)ccn4)c2=O)c(C)c1					4.0	7.77					
Cc1ccc(-n2cnc3c(sc4c3c(N(C)C)ccn4)c2=O)cc1					6.05	8.3					
Cc1ccc(-n2cnc3c(sc4c3c(N(C)C)cnc4)c2=O)cc1					5.392	7.37					
Cc1ccc(-n2cnc3c(sc4c3c(N(C)C)ncn4)c2=O)cc1					5.0	9.0					
Cc1ccc(-n2cnc3c(sc4c3c(N)nc(-n3cccc3)n4)c2=O)cc1					5.523	6.0					
Cc1ccc(-n2cnc3c(sc4c3c(N)nc(C(F)(F)F)n4)c2=O)cc1					5.523	6.0					
Cc1ccc(-n2cnc3c(sc4c3c(N)nc(C)n4)c2=O)cc1					5.523	7.57					
Cc1ccc(-n2cnc3c(sc4c3c(N)nc(C3CC3)n4)c2=O)cc1					5.523	6.49					
Cc1ccc(-n2cnc3c(sc4c3c(N)nc(N)n4)c2=O)cc1					5.523	8.68					
Cc1ccc(-n2cnc3c(sc4c3c(N)nc(O)n4)c2=O)cc1					5.523	6.0					
Cc1ccc(-n2cnc3c(sc4c3c(N)nc(S)n4)c2=O)cc1					5.523	8.51					
Cc1ccc(-n2cnc3c(sc4c3c(NC3CC3)ncn4)c2=O)cc1					5.0	8.05					
Cc1ccc(-n2cnc3c(sc4c3c3c(cc[nH]3)cn4)c2=O)cc1					6.0	9.152					
Cc1ccc(-n2cnc3c(sc4c3c3c(cn4)OC(C)CN3)c2=O)cc1					6.21	8.28					
Cc1ccc(-n2cnc3c(sc4c3c3c(cn4)OCCN3)c2=O)cc1					6.152	8.66					
Cc1ccc(-n2cnc3c(sc4c3c3c(cn4)sc(O)n3)c2=O)cc1						6.351					
Cc1ccc(-n2cnc3c(sc4c3c3c(cn4)sc(S)n3)c2=O)cc1						6.27					
Cc1ccc(-n2cnc3c(sc4c3c3n[nH]cc3cn4)c2=O)cc1						7.777					
Cc1ccc(-n2cnc3c(scc3-c3ccccc3)c2=O)cc1						6.95					
Cc1ccc(-n2nc(C)c3conc3c2=O)cc1		5.0			5.72						
Cc1ccc(-n2nc3c4c(ccc(CCc5ccccc5)c4)[nH]c(=O)n3c2=O)cc1	7.705										
Cc1ccc(-n2nc3c4c(ccc(CCc5cccnc5)c4)[nH]c(=O)n3c2=O)cc1	8.5525										
Cc1ccc(-n2nc3c4c(ccc(CCc5cscc5)c4)[nH]c(=O)n3c2=O)cc1	9.0525										
Cc1ccc(-n2ncc3c2ncnc3N2CCCC(C)C2)c(C)c1											5.34
Cc1ccc(C#CC23CC4CC(C2)CC(NC(=O)c2cnccn2)(C4)C3)cn1					6.16						
Cc1ccc(C#Cc2c3COc4c(cccc4)-n3cn2)cc1	5.5				5.4						
Cc1ccc(C#Cc2ccc3C(=O)N(C(C)C)CCc3n2)cc1					5.565						
Cc1ccc(C#Cc2ccc3C(=O)N(C4CCCC4)CCc3n2)cc1					5.32						
Cc1ccc(C#Cc2ccc3C(=O)N(C4CCCCC4)CCc3n2)cc1					4.57						
Cc1ccc(C#Cc2cncnc2)cc1					5.48						
Cc1ccc(C#Cc2csc(C)n2)cc1					6.072						
Cc1ccc(C#Cc2nc3c(cc2)C(=O)N(C)CC3)cc1					5.611000000000001						
Cc1ccc(C(=O)N(C)c2nc(-c3ccncc3)cs2)cc1						7.081					
Cc1ccc(C(=O)N2CC(c3nc(-c4cc(F)ccc4)no3)C2)cc1					5.17						
Cc1ccc(C(=O)N2CCCC3(CCCCC3)C2)cc1					5.0						
Cc1ccc(C(=O)N2CCc3c(C2)c2nc(-c4c(F)cccc4)cn2c(O)n3)cc1	6.66										
Cc1ccc(C(=O)N2CCc3c(C2)sc(NCc2ccccc2)c3C#N)cc1						5.33					
Cc1ccc(C(=O)N2CCn3nc(COc4cccc(F)c4)cc3C2)cn1					4.52						
Cc1ccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)cc1					7.521						
Cc1ccc(C(=O)Nc2ccc(N3C(=O)c4c(cccc4)C3=O)c(Cl)c2)o1						5.0					
Cc1ccc(C(C)(C)O)cc1-c1ccc2c(n1)n(C)c(=O)n2CC(C)(C)C							6.877000000000001				
Cc1ccc(C(O)P(=O)(O)CCC(N)C(=O)O)cc1[N+](=O)[O-]			5.525	5.4							5.515
Cc1ccc(C)c(C#Cc2nc(C)cnn2)c1					5.722						
Cc1ccc(C)c(COc2nn3c(-c4ccccc4)nnc3c3c2C2CCC3CC2)n1	8.2875										
Cc1ccc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)o1					7.66	5.0					
Cc1ccc(C=Cc2nc(N)ncc2)cc1											4.523
Cc1ccc(C=NN=C(N)N)c2c1cccc2		4.94									
Cc1ccc(C=NN=C(N)N)cc1		4.09									
Cc1ccc(CC(=O)N2CCC(CCNc3ncccn3)CC2)cc1		5.5									
Cc1ccc(CC(C)c2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)cn1							7.7				
Cc1ccc(CC(O)c2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)cn1							7.785				
Cc1ccc(CC2(O)CCN(CC(O)Cc3ccc(O)cc3)CC2)cc1		8.183									
Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1		8.385714285714286									
Cc1ccc(CC2CCN(C(=O)C(=O)Nc3cc4c(cc3)NC(=O)C4)CC2)cc1		7.348571428571428									
Cc1ccc(CC2CCN(C(=O)C(=O)Nc3cc4c(cc3)NC(=O)CO4)CC2)cc1		7.767142857142857									
Cc1ccc(CC2CCN(CC#Cc3ccc4[nH]c(O)nc4c3)CC2)cc1		7.77									
Cc1ccc(CC2CCN(Cc3nc4c(ccc(O)c4)[nH]3)CC2)cc1		8.82									
Cc1ccc(CN2CCC(N3CCC(c4ccc(O)cc4)C(F)C3)C2=O)cc1		7.91									
Cc1ccc(COC(=O)N2CCC(CN(C)c3ncccn3)CC2)cc1		5.68									
Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1		8.36									
Cc1ccc(COC(=O)N2CCC(COc3ncccn3)CC2)cc1		5.13									
Cc1ccc(COC(=O)N2CCC(Nc3ncccn3)CC2)cc1		4.824									
Cc1ccc(COc2cc(C)cc(N3C(=O)c4c(cccc4)C3=O)c2)cc1					5.0						
Cc1ccc(CS(=O)(=O)c2c(C)nc(NC(=O)c3ccccn3)s2)cc1											6.35
Cc1ccc(CSCC(=O)c2c(C)n(-c3ccc(OC(F)F)cc3)c(C)c2)cc1			5.5						5.5		
Cc1ccc(Cl)cc1Nc1c2ncccc2n[nH]1											6.39
Cc1ccc(F)c(Nc2c3ncccc3n[nH]2)c1											6.5
Cc1ccc(N2C(=O)CN(Cc3c(C(=O)O)[nH]c4cc(Cl)cc(Cl)c34)C2=O)cc1		7.44									
Cc1ccc(N2C(=O)c3c(cccc3)NC2C(C)c2ccccc2)cc1											5.521
Cc1ccc(N2CC(c3nc(-c4cc(C(F)(F)F)ccc4)no3)CC2=O)cc1					5.47						
Cc1ccc(N2CC(c3nc(-c4cc(F)ccc4)no3)CC2=O)cc1					5.921						
Cc1ccc(N2CC(c3nc(-c4cccc(C)c4)no3)CC2=O)cc1					5.89						
Cc1ccc(N2CC(c3nc(-c4cccc(Cl)c4)no3)CC2=O)cc1					6.2						
Cc1ccc(N2CC(c3nc(-c4cccc(Cl)c4)no3)CC2=O)cc1C					6.51						
Cc1ccc(N2CC(c3nc(-c4ccccc4)no3)CC2=O)cc1					6.42						
Cc1ccc(N2CCn3nc(COc4ccccc4)cc3C2=O)cc1					7.15					6.82	
Cc1ccc(NC(=N)Nc2ccc(C)cc2)cc1		4.695									
Cc1ccc(NC(=O)C23CC2C(=NO)c2c(cccc2)O3)cc1							6.087000000000001			5.05	
Cc1ccc(NC(=O)NC2=NC(=O)C3CCCN23)cc1Cl					5.0						
Cc1ccc(NC(=O)Nc2c3ncccc3n[nH]2)cc1C											4.89
Cc1ccc(NC(=O)c2nn(C)c(-c3ccc(F)cc3)c2C)nc1					7.041						
Cc1ccc(Nc2c(Cl)cc(C(Cc3ccccc3)NC(=O)c3nccs3)cn2)cn1					7.26						
Cc1ccc(Nc2c(Cl)cc(C(NC(=O)c3nccs3)C(C)(C)C)cn2)cn1					7.51						
Cc1ccc(Nc2c(Cl)cc(C(NC(=O)c3nccs3)C(C)C)cn2)cn1					7.05						
Cc1ccc(Nc2c(Cl)cc(C(NC(=O)c3nccs3)C3CC3)cn2)cn1					8.01						
Cc1ccc(Nc2c(Cl)cc(C(NC(=O)c3nccs3)C3CCC3)cn2)cn1					8.03						
Cc1ccc(Nc2c(Cl)cc(C(NC(=O)c3nccs3)C3CCCC3)cn2)cn1					7.78						
Cc1ccc(Nc2c(Cl)cc(C(NC(=O)c3nccs3)C3CCCCC3)cn2)cn1					7.42						
Cc1ccc(Nc2c(Cl)cc(C3CCCN3C(=O)c3nccs3)cn2)cn1					6.74						
Cc1ccc(Nc2c3ncccc3n[nH]2)cc1Cl											6.78
Cc1ccc(Nc2ccc(C(=O)N3CCCCC3)cn2)cc1					5.64						
Cc1ccc(Nc2nc3c(CCCc4c-3cn[nH]4)s2)nn1											5.0
Cc1ccc(Nc2nc3c(cn2)C(=O)CC(C)(C)C3)cc1					6.31						
Cc1ccc(Nc2nc3c(cn2)C(=O)CCC3(C)C)cc1					4.0						
Cc1ccc(Nc2ncc3C(=O)C(C)(C)CCc3n2)cc1					4.0						
Cc1ccc(Nc2ncc3C(=O)CC(C)Cc3n2)cc1					6.957000000000001						
Cc1ccc(OC2CCN(C(=O)C(=O)Nc3ccc4[nH]c(S)nc4c3)CC2)cc1		7.04									
Cc1ccc(OC2CCN(C(=O)C(=O)Nc3ccc4nc(O)sc4c3)CC2)cc1		7.817142857142857									
Cc1ccc(OCC#Cc2cccc(C)n2)cc1					6.94						
Cc1ccc(OCC2CN(c3ccccc3)C(=O)O2)cc1							6.18				
Cc1ccc(OCc2nn3CCN(c4ccc(F)cc4)C(=O)c3c2)cc1					6.52						
Cc1ccc(Oc2c(Cl)cc(-c3c(C#N)c(=O)n(CC4CC4)cc3)cc2)c(C)n1							7.192				
Cc1ccc(Oc2cccc(NC(=O)c3cccc(C#N)c3)n2)cn1					5.0						
Cc1ccc(Oc2cccc(NC(=O)c3cccc(C)n3)n2)cn1					5.25						
Cc1ccc(Oc2cccc(NC(=O)c3cccc(Cl)c3)n2)cn1					5.15						
Cc1ccc(Oc2cncc(NC(=O)c3cccc(C#N)c3)n2)cn1					4.523						
Cc1ccc(Oc2cncc(NC(=O)c3cccc(C)n3)n2)cn1					4.523						
Cc1ccc(Oc2cncc(NC(=O)c3cccc(Cl)c3)n2)cn1					5.0						
Cc1ccc(S(=O)(=O)N2CC(c3nc(-c4cccc(C)c4)no3)C2)cc1					6.17						
Cc1ccc(S(=O)(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)cc1					6.04						
Cc1ccc(S(=O)(=O)N2CC=C(C#Cc3ncccc3)CC2)cc1					8.101						
Cc1ccc(S(=O)(=O)c2c(C)nc(NC(=O)c3ccccn3)s2)cc1											5.79
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2-c2ccc(Cl)cc2)cc1					7.77						
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2N2CCOCC2)cc1C					7.28						
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2NCc2ccccc2)cc1					6.7						
Cc1ccc(S(=O)(=O)n2cc(NC(=O)c3ccccn3)cn2)c(C)c1											6.31
Cc1ccc(S(=O)(=O)n2cc(NC(=O)c3ccccn3)cn2)cc1											5.0
Cc1ccc(S(=O)(=O)n2cc(NC(=O)c3ccccn3)cn2)cc1C											6.83
Cc1ccc(S(=O)(=O)n2cc(NC(=O)c3ccccn3)cn2)cc1F											6.86
Cc1ccc(S(=O)(=O)n2cc(NC(=O)c3nccs3)cn2)cc1											6.49
Cc1ccc(S(=O)(=O)n2cc(NC(=O)c3nccs3)cn2)cc1C											6.19
Cc1ccc(S(=O)(=O)n2ccc(NC(=O)c3ccccn3)c2)cc1											6.91
Cc1ccc(S(=O)(=O)n2ccc(NC(=O)c3ccccn3)c2)cc1C											7.21
Cc1ccc([N+](=O)[O-])c(N2CCC(=CC#Cc3ccc(C#N)cn3)CC2)n1					9.205						
Cc1ccc([N+](=O)[O-])c(N2CCN(C(=O)c3cccc(-c4ccccc4)c3)CC2)n1					5.0						
Cc1ccc2C(=O)N(c3ccc(NC(=O)c4c(C)cco4)c(F)c3)C(=O)c2c1			4.523	4.523		7.032	4.523		4.523	4.523	4.523
Cc1ccc2C(=O)N(c3ccc(NC(=O)c4c(C)cco4)cc3Cl)C(=O)c2c1						7.26					6.49
Cc1ccc2C(=O)N(c3ccc(NC(=O)c4c(C)cn[nH]4)cc3Cl)C(=O)c2c1						6.25					5.56
Cc1ccc2C(=O)N(c3ccc(NC(=O)c4c(C)ocn4)cc3Cl)C(=O)c2c1						7.385					6.7
Cc1ccc2C(=O)N(c3ccc(NC(=O)c4c(C)scn4)cc3Cl)C(=O)c2c1						7.66					5.95
Cc1ccc2C(=O)N(c3ccc(NC(=O)c4nccn4C)cc3Cl)C(=O)c2c1						6.595					6.22
Cc1ccc2N=C(N3CCN(CC(C)(C)C(=O)O)CC3)c3c(Oc2c1)sc(Cl)c3	4.0										
Cc1ccc2[nH]c(=O)n3c(=O)n(-c4ccccc4)nc3c2c1	9.086666666666666										
Cc1ccc2[nH]c3c(ncc4c3c3c(cccc3)[nH]4)c2c1	6.650000000000001										
Cc1ccc2c(-c3ccc(C#N)cc3)cc(C(N)=O)nc2c1							6.72				
Cc1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1							6.8				
Cc1ccc2c(-c3ccccc3Cl)cc(C(N)=O)nc2c1							6.42				
Cc1ccc2c(-c3ccccc3F)cc(C(N)=O)nc2c1							6.41				
Cc1ccc2c(OCc3ncccc3)nn3c(-c4ccccc4)nnc3c2c1	6.0										
Cc1ccc2c(c1)-c1nc(Cc3cc(C)no3)nn1Cc1c(C)ncn-21	9.1										
Cc1ccc2c(c1)-c1ncnn1Cc1c(C)ncn-21	8.04										
Cc1ccc2c(c1)-c1ncnn1Cc1c(Cl)ncn-21	8.74										
Cc1ccc2c(c1)[nH]c1c2ncc2c1c1c(cccc1)[nH]2	8.1										
Cc1ccc2c(c1)c1c(CCN(C)C1)n2CCc1cnc(C)cc1		4.86									
Cc1ccc2c(c1)ncn2-c1cc2c(cc1)[nH]cc2	9.1										
Cc1ccc2c(c1)ncn2-c1cc2c(cc1)[nH]cc2C1=CCN(C(=O)OC(C)(C)C)CC1	7.510000000000001										
Cc1ccc2c(c1)ncn2-c1cc2c(cc1)[nH]cc2C1CCNCC1	9.31										
Cc1ccc2c(c1)ncn2-c1cc2c(cc1)[nH]cc2CC1CCCN1C	9.8										
Cc1ccc2nc(-n3c(O)nc4ccccc43)oc2c1	6.52										
Cc1ccc2nc(N3C(=O)NC4CCCCCC43)oc2c1	6.8										
Cc1ccc2nc(O)c(C3=NN(C(=O)CCC(=O)O)C(c4ccc(Br)cc4)C3)c(-c3ccccc3)c2c1		4.892333333333333									
Cc1ccc2ncc(S(=O)(=O)c3cccc(F)c3)c(N3CCC(C)CC3)c2c1					6.99						
Cc1ccc2oc(-c3ncc4ccccc4c3)cc(=NO)c2c1											6.01
Cc1ccc2oc(N3C(=O)NC4CCCCCC43)nc2c1	7.82										
Cc1cccc(-c2c(O)c3c(cc(Cl)cn3)nc2O)c1		5.75									
Cc1cccc(-c2cc(C(C)Oc3nnc(-c4cnnc(O)c4)n3C)no2)c1					7.92						
Cc1cccc(-c2cc(F)cc(-n3nnc(-c4ncccc4)n3)c2)c1					5.52						
Cc1cccc(-c2ccc(OCC3Cn4c(C)cc(=O)nc4O3)cc2)c1C							6.56				
Cc1cccc(-c2ccc(OCC3Cn4cc(C)c(=O)nc4O3)cc2)c1C							7.85				
Cc1cccc(-c2ccc(OCC3Cn4ccc(=O)nc4O3)cc2)c1C							6.48				
Cc1cccc(-c2cccc(-n3nnc(-c4ncccc4)n3)c2)c1					5.93						
Cc1cccc(-c2cn(CC(=O)N3CCN(c4ccccn4)CC3)c(-c3ccccc3)n2)c1					7.14						
Cc1cccc(-c2nn(O)cc2C2CCNCC2)c1	5.72										
Cc1cccc(-c2nnc3c4c(c(OCc5ncccc5)nn23)C2CCC4CC2)c1	6.885										
Cc1cccc(-c2noc(C)c2COc2ccc(C(=O)NC3CCOCC3)cn2)c1	8.49										
Cc1cccc(-c2noc(C3CCCN(C(=O)C4CCC4)C3)n2)c1					5.745						
Cc1cccc(-c2noc(C3CCCN3C(=O)C3CCC3)n2)c1					5.62						
Cc1cccc(-c2noc(C3CCN3C(=O)Cc3ccc(F)cc3)n2)c1					5.72						
Cc1cccc(-c2noc(C3CCN3C(=O)c3cc(F)c(F)cc3)n2)c1					5.82						
Cc1cccc(-c2noc(C3CCN3C(=O)c3ccc(C#N)cc3)n2)c1					5.85						
Cc1cccc(-c2noc(C3CCN3C(=O)c3ccccc3F)n2)c1					5.75						
Cc1cccc(-c2noc(C3CN(C(=O)c4c(F)cccc4)C3)n2)c1					5.85						
Cc1cccc(-c2noc(C3CN(C(=O)c4ccc(Cl)cc4)C3)n2)c1					5.15						
Cc1cccc(-c2noc(C3CN(C(=O)c4ccc(F)cc4)C3)n2)c1					5.85						
Cc1cccc(-c2noc(C3CN(C(=O)c4cccc(F)c4)C3)n2)c1					5.68						
Cc1cccc(-n2cnc3c(scc3-c3ccccc3)c2=O)c1						6.74					
Cc1cccc(-n2ncc3c2nc(C)n(-c2ccc(Cl)cc2)c3=O)c1					4.0	6.747999999999999					
Cc1cccc(-n2nnc(C(C)Oc3nnc(-c4cnnc(O)c4)n3C)n2)c1					8.15						
Cc1cccc(C#CC(C)Nc2cc(Cl)ccc2)n1					6.15						
Cc1cccc(C#CC(C)Oc2cc(Cl)ccc2)n1					6.55						
Cc1cccc(C#CC(C)Sc2cc(Cl)ccc2)n1					6.93						
Cc1cccc(C#CC(Sc2cc(Cl)ccc2)C(C)C)n1					6.34						
Cc1cccc(C#CC23CCCC(NC(=O)c4ccccn4)(CC2)C3)n1					8.28						
Cc1cccc(C#CCC(C)c2ccccc2)n1					7.23						
Cc1cccc(C#CCCc2ccccc2)n1					7.11						
Cc1cccc(C#Cc2ccc(N3CCC(C)(C)OC3=O)nc2)c1					7.62						
Cc1cccc(C#Cc2ccccc2)n1		4.75	4.0	5.0	7.96	7.442	4.0		4.0	4.0	4.0
Cc1cccc(C#Cc2csc(C)n2)c1					7.89						
Cc1cccc(C#Cc2nncc(C)n2)c1					8.64						
Cc1cccc(C(=O)N2CCn3nc(COc4cccc(F)c4)cc3C2)n1					5.52						
Cc1cccc(C(=O)NC23CCCC(C(=O)Nc4ccnc(C)n4)(CC2)C3)n1					6.925						
Cc1cccc(C(=O)NC23CCCC(NC(=O)c4cccc(Cl)c4)(CC2)C3)n1					8.0						
Cc1cccc(C(=O)NC23CCCC(NC(=O)c4ccccn4)(CC2)C3)n1					8.45						
Cc1cccc(C(=O)NC23CCCC(NC(=O)c4ccncc4)(CC2)C3)c1					7.005						
Cc1cccc(C(=O)NC2CCCC(NC(=O)c3cc(Cl)ccc3)C2)n1					6.39						
Cc1cccc(C(=O)NC2CCCC(NC(=O)c3ncccc3)C2)c1					6.0						
Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1					7.05						
Cc1cccc(C(=O)Nc2cccc(C)n2)c1					5.23						
Cc1cccc(C(=O)Nc2cccc(Oc3ccc(C(F)(F)F)nc3)n2)c1					4.523						
Cc1cccc(C(=O)Nc2cccc(Oc3ccc(C(F)(F)F)nc3)n2)n1					4.523						
Cc1cccc(C(=O)Nc2cccc(Oc3ccc(C)nc3)n2)c1					4.9						
Cc1cccc(C(=O)Nc2cccc(Oc3cccnc3)n2)c1					6.88						
Cc1cccc(C(=O)Nc2cccc(Oc3cccnc3)n2)n1					5.6						
Cc1cccc(C(=O)Nc2cccc(Oc3cncnc3)n2)c1					7.06						
Cc1cccc(C(=O)Nc2cccc(Oc3cncnc3)n2)n1					4.523						
Cc1cccc(C(=O)Nc2cncc(Oc3ccc(C(F)(F)F)nc3)n2)c1					5.0						
Cc1cccc(C(=O)Nc2cncc(Oc3ccc(C(F)(F)F)nc3)n2)n1					4.523						
Cc1cccc(C(=O)Nc2cncc(Oc3ccc(C)nc3)n2)c1					5.0						
Cc1cccc(C(=O)Nc2cncc(Oc3cccnc3)n2)c1					6.78						
Cc1cccc(C(=O)Nc2cncc(Oc3cccnc3)n2)n1					4.523						
Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)n2)c1					6.995						
Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)n2)n1					4.523						
Cc1cccc(C)c1-c1cc(F)cc(-n2nnc(-c3ncccc3)n2)c1					6.06						
Cc1cccc(C)c1-c1cccc(-n2nnc(-c3ncccc3)n2)c1					6.02						
Cc1cccc(C)c1NC(=N)Nc1c(C)cccc1C		4.5									
Cc1cccc(C)c1O	3.8										
Cc1cccc(C=Cc2ccccc2)n1			4.0	4.0	6.14		4.0		4.0	4.0	4.58
Cc1cccc(CCC(N)(C(=O)O)C2CC2C(=O)O)c1							6.747999999999999			7.1	
Cc1cccc(CCCOc2nn3c(-c4ccccc4)nnc3c3c2C2CCC3CC2)n1	6.995										
Cc1cccc(COC(=O)N2CCC(CNc3ncccn3)CC2)c1		6.69									
Cc1cccc(COc2ccc3C(=O)CCOc3c2)c1					6.24						
Cc1cccc(COc2nn3c(-c4ccccc4)nnc3c3c2C2CCC3CC2)n1	7.5985000000000005										
Cc1cccc(COc2nn3c(-c4ccccc4)nnc3c3c2cccc3)n1	8.723749999999999										
Cc1cccc(COc2nn3c(-c4ccco4)nnc3c3c2C2CCC3CC2)n1	6.8475										
Cc1cccc(COc2nn3c(-c4cccs4)nnc3c3c2C2CCC3CC2)n1	7.545										
Cc1cccc(COc2nn3c(-c4coc(C)n4)nnc3c3c2C2CCC3CC2)n1	7.325										
Cc1cccc(COc2nn3c(-c4cocc4)nnc3c3c2C2CCC3CC2)n1	7.4275										
Cc1cccc(COc2nn3c(-c4csc(C)n4)nnc3c3c2C2CCC3CC2)n1	6.3100000000000005										
Cc1cccc(COc2nn3c(-c4cscc4)nnc3c3c2C2CCC3CC2)n1	7.32										
Cc1cccc(COc2nn3c(-c4nc(-c5ccccc5)no4)nnc3c3c2C2CCC3CC2)n1	6.7625										
Cc1cccc(COc2nn3c(-c4nc(-c5ccncc5)no4)nnc3c3c2C2CCC3CC2)n1	7.234999999999999										
Cc1cccc(COc2nn3c(-c4nc(-c5cnccc5)no4)nnc3c3c2C2CCC3CC2)n1	7.105										
Cc1cccc(COc2nn3c(-c4nc(C(C)C)no4)nnc3c3c2C2CCC3CC2)n1	7.109999999999999										
Cc1cccc(COc2nn3c(-c4nc(C)no4)nnc3c3c2C2CCC3CC2)n1	7.96125										
Cc1cccc(COc2nn3c(-c4ncccc4)nnc3c3c2C2CCC3CC2)n1	6.9325										
Cc1cccc(COc2nn3c(-c4nccnc4)nnc3c3c2C2CCC3CC2)n1	7.835										
Cc1cccc(COc2nn3c(-c4ncnn4C)nnc3c3c2C2CCC3CC2)n1	6.15										
Cc1cccc(COc2nn3c(-c4nn(C)cn4)nnc3c3c2C2CCC3CC2)n1	6.1675										
Cc1cccc(COc2nn3c(-c4noc(C)c4)nnc3c3c2C2CCC3C2)n1	7.4425										
Cc1cccc(COc2nn3c(-c4noc(C)c4)nnc3c3c2C2CCC3CC2)n1	7.3375										
Cc1cccc(COc2nn3c(-c4noc(C)c4)nnc3c3c2cccc3)n1	8.9625										
Cc1cccc(COc2nn3c(C4CC4)nnc3c3c2cccc3)n1	8.265										
Cc1cccc(N2C(=O)CN(Cc3c(C(=O)O)[nH]c4cc(Cl)cc(Cl)c34)C2=O)c1		7.35									
Cc1cccc(NC(=N)Nc2cc(C)ccc2)c1		6.455									
Cc1cccc(NC(=O)C23CCCC(NC(=O)c4cccc(Cl)c4)(CC2)C3)n1					6.89						
Cc1cccc(NC(=O)C23CCCC(NC(=O)c4nc(C)cs4)(CC2)C3)n1					7.76						
Cc1cccc(NC(=O)NC2=NC(=O)C3CCCN23)c1C					5.0						
Cc1cccc(NC(=O)c2c(Nc3cccnc3)sc(C)n2)n1					8.05						
Cc1cccc(NC(=O)c2cc(Oc3cncnc3)ccn2)n1					7.33						
Cc1cccc(NC(=O)c2cccc3c2nc(O)o3)c1					6.97						
Cc1cccc(NC(=O)c2nc(Br)ccc2)n1					7.68						
Cc1cccc(NC(=O)c2nc(Br)cs2)n1					6.8						
Cc1cccc(NC(=O)c2nc(C)ccc2N)n1					7.66						
Cc1cccc(NC(=O)c2nc(C)ccc2Nc2cnccc2)n1					7.96						
Cc1cccc(NC(=O)c2nc(C)cnc2N)n1					8.1						
Cc1cccc(NC(=O)c2nc(Cl)cnc2N)n1					8.3						
Cc1cccc(NC(=O)c2nn(C)c(-c3ccccc3)c2C)n1					8.36						
Cc1cccc(Nc2c(OC(C)C)cccn2)n1					6.0						
Cc1cccc(Nc2c3ncccc3n[nH]2)c1											7.29
Cc1cccc(Nc2ncc3C(=O)C(C)(C)CCc3n2)c1					6.16						
Cc1cccc(Nc2ncc3C(=O)CCC(C)(C)c3n2)c1					5.982						
Cc1cccc(Nc2ncc3C(=O)CCCc3n2)c1						4.0					
Cc1cccc(Nc2ncccc2OCc2ccccc2)n1					6.06						
Cc1cccc(OCc2c(C)onc2-c2ccccc2)n1	8.51										
Cc1cccc(S(=O)(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)c1					6.41						
